RESULT_COUNT: 9424,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME,ADJ_FACTOR
2017-12-20,174.87,175.42,173.25,174.35,23475649.0,0.0,1.0,174.168471090168,174.71626464595,172.554970071319,173.650557182883,23475649.0,1
2017-12-19,175.03,175.39,174.09,174.54,27436447.0,0.0,1.0,174.327829215487,174.686384997453,173.391600229241,173.839794956699,27436447.0,1
2017-12-18,174.88,177.2,174.86,176.42,29421114.0,0.0,1.0,174.178430973001,176.489123790117,174.158511207336,175.71225292919,29421114.0,1
2017-12-15,173.63,174.17,172.46,173.97,40169307.0,0.0,1.0,172.933445618951,173.4712792919,171.76813932756,173.272081635252,40169307.0,1
2017-12-14,172.4,173.13,171.65,172.22,20476541.0,0.0,1.0,171.708380030565,172.435451477331,170.961388818136,171.529102139582,20476541.0,1
2017-12-13,172.5,173.54,172.0,172.27,23818447.0,0.0,1.0,171.807978858889,172.843806673459,171.309984717269,171.578901553744,23818447.0,1
2017-12-12,172.15,172.39,171.461,171.7,19409230.0,0.0,1.0,171.459382959755,171.698420147733,170.773147032603,171.011188232298,19409230.0,1
2017-12-11,169.2,172.89,168.79,172.67,35273759.0,0.0,1.0,168.521217524198,172.196414289353,168.112862328069,171.97729686704,35273759.0,1
2017-12-08,170.49,171.0,168.82,169.37,23355231.0,0.0,1.0,169.806042409577,170.31399643403,168.142741976566,168.690535532348,23355231.0,1
2017-12-07,169.03,170.44,168.91,169.32,25673308.0,0.0,1.0,168.351899516047,169.756242995415,168.232380922058,168.640736118186,25673308.0,1
2017-12-06,167.5,170.2047,166.46,169.01,28560000.0,0.0,1.0,166.82803744269,169.521886952369,165.79220962812,168.331979750382,28560000.0,1
2017-12-05,169.06,171.52,168.4,169.64,27350154.0,0.0,1.0,168.381779164544,170.831910341314,167.724426897606,168.959452368823,27350154.0,1
2017-12-04,172.48,172.62,169.63,169.8,32542385.0,0.0,1.0,171.788059093225,171.927497452878,168.949492485991,169.118810494142,32542385.0,1
2017-12-01,169.95,171.67,168.5,171.05,39759288.0,0.0,1.0,169.268208736628,170.9813085838,167.82402572593,170.363795848192,39759288.0,1
2017-11-30,170.43,172.14,168.44,171.85,41527218.0,0.0,1.0,169.746283112583,171.449423076923,167.764266428935,171.160586474783,41527218.0,1
2017-11-29,172.63,172.92,167.16,169.48,41666364.0,0.0,1.0,171.937457335711,172.22629393785,166.489401426388,168.800094243505,41666364.0,1
2017-11-28,174.3,174.87,171.86,173.07,26428802.0,0.0,1.0,173.600757768721,174.168471090168,171.170546357616,172.375692180336,26428802.0,1
2017-11-27,175.05,175.08,173.34,174.09,20716802.0,0.0,1.0,174.347748981151,174.377628629649,172.644609016811,173.391600229241,20716802.0,1
2017-11-24,175.1,175.5,174.6459,174.97,14026673.0,0.0,1.0,174.397548395313,174.795943708609,173.945270115894,174.268069918492,14026673.0,1
2017-11-22,173.36,175.0,173.05,174.96,25588925.0,0.0,1.0,172.664528782476,174.297949566989,172.355772414671,174.25811003566,25588925.0,1
2017-11-21,170.78,173.7,170.78,173.14,25131295.0,0.0,1.0,170.094879011717,173.003164798777,170.094879011717,172.445411360163,25131295.0,1
2017-11-20,170.29,170.56,169.56,169.98,16262447.0,0.0,1.0,169.606844752929,169.875761589404,168.879773306164,169.298088385125,16262447.0,1
2017-11-17,171.04,171.39,169.64,170.15,21899544.0,0.0,1.0,170.353835965359,170.702431864493,168.959452368823,169.467406393276,21899544.0,1
2017-11-16,171.18,171.87,170.3,171.1,23637484.0,0.0,1.0,170.493274325013,171.180506240448,169.616804635762,170.413595262354,23637484.0,1
2017-11-15,169.97,170.3197,168.38,169.08,29158070.0,0.0,1.0,169.288128502292,169.636425604941,167.704507131941,168.401698930209,29158070.0,1
2017-11-14,173.04,173.48,171.18,171.34,24782487.0,0.0,1.0,172.345812531839,172.784047376465,170.493274325013,170.652632450331,24782487.0,1
2017-11-13,173.5,174.5,173.4,173.97,16982080.0,0.0,1.0,172.803967142129,173.799955425369,172.704368313805,173.272081635252,16982080.0,1
2017-11-10,175.11,175.38,174.27,174.67,25145500.0,0.63,1.0,174.407508278146,174.67642511462,173.570878120224,173.96927343352,25145500.0,0.996406160867085
2017-11-09,175.11,176.095,173.14,175.88,29185668.0,0.0,1.0,173.780715749822,174.75823847847,171.825670292525,174.544870573232,29185668.0,1
2017-11-08,174.66,176.24,174.33,176.24,23907639.0,0.0,1.0,173.334131762114,174.902137763398,173.006636837796,174.902137763398,23907639.0,1
2017-11-07,173.91,175.25,173.6,174.81,24361485.0,0.0,1.0,172.589825115935,173.919652990442,172.282178368848,173.48299309135,24361485.0,1
2017-11-06,172.365,174.99,171.72,174.25,35026306.0,0.0,1.0,171.056553424807,173.661626686433,170.416449709093,172.92724412887,35026306.0,1
2017-11-03,174.0,174.26,171.12,172.5,59398631.0,0.0,1.0,172.679141913477,172.937168217486,169.82100439215,171.190528621119,59398631.0,1
2017-11-02,167.64,168.5,165.28,168.11,41393373.0,0.0,1.0,166.367421553881,167.220893174833,164.025336640572,166.83385371882,41393373.0,1
2017-11-01,169.87,169.94,165.61,166.89,33637762.0,0.0,1.0,168.580493315186,168.649961935496,164.35283156489,165.623114907702,33637762.0,1
2017-10-31,167.9,169.6499,166.94,169.04,36046828.0,0.0,1.0,166.625447857889,168.362064124754,165.672735350781,167.756793960081,36046828.0,1
2017-10-30,163.89,168.07,163.72,166.72,44700772.0,0.0,1.0,162.645888322987,166.794157364357,162.47717881652,165.454405401235,44700772.0,1
2017-10-27,159.29,163.6,158.7,163.05,44454160.0,0.0,1.0,158.080807559757,162.358089753131,157.49528633143,161.812264879267,44454160.0,1
2017-10-26,157.23,157.8295,156.78,157.41,17000469.0,0.0,1.0,156.036445304919,156.631394417432,155.589861317212,156.215078900002,17000469.0,1
2017-10-25,156.91,157.55,155.27,156.41,21207098.0,0.0,1.0,155.718874469216,156.354016140622,154.091323936239,155.222670038431,21207098.0,1
2017-10-24,156.29,157.42,156.2,157.1,17757230.0,0.0,1.0,155.103580975042,156.225002988618,155.014264177501,155.907432152915,17757230.0,1
